age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
51,admin.,0,1,yes,-2,0,no,unknown,5.0,may,402,3,-1,0,unknown,0
32,services,0,1,no,121,1,no,unknown,5.0,may,213,2,-1,0,unknown,0
41,blue-collar,0,1,no,842,1,no,unknown,5.0,may,144,3,-1,0,unknown,0
43,management,divorced,1,no,693,1,no,unknown,5.0,may,124,3,-1,0,unknown,0
40,blue-collar,divorced,1,no,-333,1,no,unknown,5.0,may,183,2,-1,0,unknown,0
50,blue-collar,1,0,no,1533,1,no,unknown,5.0,may,325,2,-1,0,unknown,0
34,management,1,2,no,46,1,no,unknown,5.0,may,39,4,-1,0,unknown,0
53,services,1,3,no,18,0,no,unknown,5.0,may,503,2,-1,0,unknown,0
45,technician,1,1,no,44,1,no,unknown,5.0,may,95,4,-1,0,unknown,0
39,blue-collar,1,0,no,-100,1,no,unknown,5.0,may,680,2,-1,0,unknown,0
44,services,1,2,no,510,1,no,unknown,5.0,may,421,4,-1,0,unknown,0
55,management,1,2,no,685,1,no,unknown,5.0,may,174,3,-1,0,unknown,0
46,management,0,2,no,187,1,no,unknown,5.0,may,113,2,-1,0,unknown,0
45,blue-collar,1,1,no,66,1,no,unknown,5.0,may,808,2,-1,0,unknown,0
34,admin.,1,1,no,560,1,no,unknown,5.0,may,198,3,-1,0,unknown,0
36,blue-collar,1,1,no,0,1,no,unknown,5.0,may,195,2,-1,0,unknown,0
59,unknown,divorced,3,no,27,0,no,unknown,5.0,may,347,3,-1,0,unknown,0
31,admin.,0,1,no,12,1,no,unknown,5.0,may,208,2,-1,0,unknown,0
44,blue-collar,0,1,no,34,1,no,unknown,5.0,may,404,4,-1,0,unknown,0
33,entrepreneur,0,2,no,1068,1,no,unknown,5.0,may,396,2,-1,0,unknown,0
40,blue-collar,1,1,no,211,1,no,unknown,5.0,may,216,4,-1,0,unknown,0
46,admin.,0,2,no,377,1,no,unknown,5.0,may,98,2,-1,0,unknown,0
48,management,1,2,no,263,1,no,unknown,5.0,may,350,2,-1,0,unknown,0
42,services,1,1,no,1263,1,no,unknown,6.0,may,114,2,-1,0,unknown,0
27,services,1,1,no,8,1,no,unknown,6.0,may,88,3,-1,0,unknown,0
48,admin.,1,1,no,126,1,yes,unknown,6.0,may,379,2,-1,0,unknown,0
59,admin.,1,1,no,230,1,no,unknown,6.0,may,190,3,-1,0,unknown,0
46,technician,1,2,no,841,1,no,unknown,6.0,may,158,1,-1,0,unknown,0
38,admin.,divorced,1,no,308,1,no,unknown,6.0,may,102,1,-1,0,unknown,0
43,management,divorced,2,no,1,1,no,unknown,6.0,may,306,1,-1,0,unknown,0
38,admin.,divorced,2,no,86,1,no,unknown,6.0,may,218,1,-1,0,unknown,0
23,student,0,1,no,157,1,no,unknown,6.0,may,54,1,-1,0,unknown,0
34,services,1,1,no,22,1,no,unknown,6.0,may,344,1,-1,0,unknown,0
38,admin.,1,1,no,46,1,yes,unknown,6.0,may,195,1,-1,0,unknown,0
37,blue-collar,1,1,no,1293,0,no,unknown,6.0,may,652,1,-1,0,unknown,0
25,admin.,0,1,no,122,1,no,unknown,6.0,may,286,1,-1,0,unknown,0
48,blue-collar,1,3,no,131,1,no,unknown,6.0,may,189,1,-1,0,unknown,0
49,blue-collar,0,1,no,143,1,no,unknown,6.0,may,83,1,-1,0,unknown,0
38,admin.,0,1,no,393,0,no,unknown,6.0,may,184,2,-1,0,unknown,0
43,blue-collar,1,0,no,98,1,no,unknown,6.0,may,235,1,-1,0,unknown,0
33,management,1,2,no,0,1,no,unknown,6.0,may,290,1,-1,0,unknown,0
55,blue-collar,1,1,no,224,1,no,unknown,6.0,may,232,1,-1,0,unknown,0
38,blue-collar,1,1,no,757,1,no,unknown,6.0,may,133,1,-1,0,unknown,0
49,services,1,1,no,245,1,yes,unknown,6.0,may,318,1,-1,0,unknown,0
43,admin.,1,3,no,350,0,no,unknown,6.0,may,437,1,-1,0,unknown,0
38,blue-collar,1,1,no,20,1,no,unknown,6.0,may,402,1,-1,0,unknown,0
58,services,1,1,no,1667,1,yes,unknown,6.0,may,85,1,-1,0,unknown,0
57,technician,1,3,no,345,1,no,unknown,6.0,may,125,1,-1,0,unknown,0
32,unemployed,1,1,no,10,1,no,unknown,6.0,may,501,4,-1,0,unknown,0
56,management,1,2,no,830,1,yes,unknown,6.0,may,1201,1,-1,0,unknown,1
58,blue-collar,divorced,3,no,29,1,no,unknown,6.0,may,253,1,-1,0,unknown,0
60,retired,divorced,1,no,545,1,no,unknown,6.0,may,1030,1,-1,0,unknown,1
46,technician,divorced,2,no,477,1,no,unknown,6.0,may,114,1,-1,0,unknown,0
27,admin.,1,1,no,4,1,no,unknown,6.0,may,243,1,-1,0,unknown,0
43,blue-collar,1,1,no,1205,1,no,unknown,6.0,may,769,2,-1,0,unknown,0
32,technician,0,1,no,0,1,yes,unknown,6.0,may,135,3,-1,0,unknown,0
40,admin.,0,1,no,263,1,no,unknown,6.0,may,231,1,-1,0,unknown,0
38,admin.,1,1,no,1,0,no,unknown,6.0,may,76,1,-1,0,unknown,0
34,blue-collar,1,1,no,283,0,yes,unknown,6.0,may,199,1,-1,0,unknown,0
47,blue-collar,1,0,no,206,1,no,unknown,6.0,may,152,1,-1,0,unknown,0
42,housemaid,1,0,no,17,1,no,unknown,6.0,may,124,1,-1,0,unknown,0
48,technician,1,1,no,141,1,yes,unknown,6.0,may,424,1,-1,0,unknown,0
29,self-employed,0,2,no,16,1,no,unknown,6.0,may,43,1,-1,0,unknown,0
50,services,1,1,no,206,1,no,unknown,6.0,may,154,1,-1,0,unknown,0
52,technician,1,3,no,7,0,no,unknown,6.0,may,203,2,-1,0,unknown,0
50,management,1,2,no,0,0,no,unknown,6.0,may,326,1,-1,0,unknown,0
58,retired,1,2,no,0,0,no,unknown,6.0,may,393,1,-1,0,unknown,0
46,blue-collar,divorced,0,no,1927,1,no,unknown,6.0,may,241,3,-1,0,unknown,0
38,technician,1,1,no,284,1,no,unknown,6.0,may,483,1,-1,0,unknown,0
46,blue-collar,1,1,no,1660,1,no,unknown,6.0,may,259,1,-1,0,unknown,0
32,services,0,1,no,406,1,no,unknown,6.0,may,227,1,-1,0,unknown,0
51,blue-collar,1,0,no,230,1,no,unknown,6.0,may,673,1,-1,0,unknown,0
39,admin.,0,1,no,-25,1,no,unknown,6.0,may,576,1,-1,0,unknown,0
48,admin.,1,1,no,182,1,no,unknown,6.0,may,180,2,-1,0,unknown,0
36,entrepreneur,1,2,no,1169,1,no,unknown,6.0,may,168,2,-1,0,unknown,0
34,admin.,divorced,1,no,67,1,no,unknown,6.0,may,90,1,-1,0,unknown,0
40,technician,1,1,no,77,0,no,unknown,6.0,may,505,1,-1,0,unknown,0
43,unemployed,1,1,no,0,1,no,unknown,6.0,may,245,1,-1,0,unknown,0
52,blue-collar,divorced,0,no,55,1,yes,unknown,6.0,may,186,1,-1,0,unknown,0
33,technician,1,1,yes,72,1,no,unknown,6.0,may,623,1,-1,0,unknown,0
49,management,0,2,no,163,1,no,unknown,6.0,may,496,3,-1,0,unknown,0
32,management,0,2,no,151,1,no,unknown,6.0,may,118,1,-1,0,unknown,0
39,admin.,0,1,no,113,1,no,unknown,6.0,may,342,1,-1,0,unknown,0
40,blue-collar,1,1,no,0,1,no,unknown,6.0,may,225,1,-1,0,unknown,0
38,technician,0,2,no,9,1,no,unknown,6.0,may,185,3,-1,0,unknown,0
43,management,1,1,no,375,1,no,unknown,6.0,may,196,2,-1,0,unknown,0
39,services,1,1,no,1142,1,no,unknown,6.0,may,276,1,-1,0,unknown,0
54,blue-collar,1,0,no,2102,1,no,unknown,6.0,may,76,1,-1,0,unknown,0
40,blue-collar,1,1,no,217,1,no,unknown,6.0,may,195,1,-1,0,unknown,0
55,admin.,1,1,no,131,1,no,unknown,6.0,may,744,1,-1,0,unknown,0
42,management,1,2,no,1680,1,no,unknown,6.0,may,765,1,-1,0,unknown,0
39,blue-collar,1,1,no,0,1,no,unknown,6.0,may,262,1,-1,0,unknown,0
40,blue-collar,1,0,no,46,1,no,unknown,6.0,may,119,1,-1,0,unknown,0
32,blue-collar,1,1,no,320,1,no,unknown,6.0,may,198,2,-1,0,unknown,0
55,admin.,1,1,no,183,1,no,unknown,6.0,may,150,1,-1,0,unknown,0
45,blue-collar,1,1,no,39,0,no,unknown,6.0,may,241,1,-1,0,unknown,0
35,management,0,2,no,560,1,no,unknown,6.0,may,181,1,-1,0,unknown,0
58,technician,divorced,1,no,469,0,no,unknown,6.0,may,196,1,-1,0,unknown,0
35,admin.,1,1,no,530,1,no,unknown,6.0,may,149,1,-1,0,unknown,0
49,services,1,0,no,61,1,no,unknown,6.0,may,246,1,-1,0,unknown,0
34,technician,0,2,no,242,1,no,unknown,6.0,may,112,1,-1,0,unknown,0
36,blue-collar,1,1,no,139,1,no,unknown,6.0,may,309,2,-1,0,unknown,0
24,self-employed,0,1,no,0,1,no,unknown,6.0,may,278,1,-1,0,unknown,0
34,technician,1,1,no,367,1,no,unknown,6.0,may,140,1,-1,0,unknown,0
51,admin.,divorced,1,no,228,1,no,unknown,6.0,may,136,1,-1,0,unknown,0
50,self-employed,1,3,no,-84,1,no,unknown,6.0,may,101,1,-1,0,unknown,0
32,services,0,1,no,310,1,no,unknown,6.0,may,144,1,-1,0,unknown,0
42,blue-collar,1,3,no,132,1,no,unknown,6.0,may,238,1,-1,0,unknown,0
50,technician,1,1,no,797,1,no,unknown,6.0,may,354,1,-1,0,unknown,0
40,services,1,1,no,71,0,no,unknown,6.0,may,79,1,-1,0,unknown,0
46,management,divorced,3,no,2,1,no,unknown,6.0,may,187,1,-1,0,unknown,0
37,management,1,2,no,231,1,yes,unknown,6.0,may,451,2,-1,0,unknown,0
34,blue-collar,1,1,no,270,1,yes,unknown,6.0,may,159,1,-1,0,unknown,0
44,blue-collar,1,1,no,274,1,yes,unknown,6.0,may,409,1,-1,0,unknown,0
40,admin.,0,1,no,-109,1,yes,unknown,6.0,may,170,1,-1,0,unknown,0
37,technician,1,1,no,1,1,no,unknown,6.0,may,608,1,-1,0,unknown,1
33,blue-collar,0,1,yes,-60,0,no,unknown,6.0,may,243,1,-1,0,unknown,0
35,blue-collar,1,1,no,89,1,no,unknown,6.0,may,145,2,-1,0,unknown,0
58,blue-collar,divorced,1,no,-11,0,no,unknown,6.0,may,112,1,-1,0,unknown,0
39,blue-collar,1,0,no,0,1,no,unknown,6.0,may,262,2,-1,0,unknown,0
43,blue-collar,1,1,no,-509,1,no,unknown,6.0,may,124,1,-1,0,unknown,0
39,unemployed,1,0,no,408,1,no,unknown,6.0,may,53,1,-1,0,unknown,0
36,services,0,0,no,58,1,no,unknown,6.0,may,134,1,-1,0,unknown,0
57,retired,0,1,no,1640,0,yes,unknown,6.0,may,204,4,-1,0,unknown,0
36,admin.,0,1,no,20,1,no,unknown,6.0,may,186,1,-1,0,unknown,0
50,blue-collar,1,0,no,71,1,no,unknown,6.0,may,678,1,-1,0,unknown,0
55,blue-collar,1,1,no,52,1,no,unknown,6.0,may,182,1,-1,0,unknown,0
44,self-employed,1,2,no,292,1,no,unknown,6.0,may,162,1,-1,0,unknown,0
44,services,divorced,1,no,424,1,no,unknown,6.0,may,27,1,-1,0,unknown,0
39,housemaid,0,0,no,109,1,no,unknown,6.0,may,699,3,-1,0,unknown,0
46,blue-collar,1,3,no,1044,1,no,unknown,6.0,may,43,1,-1,0,unknown,0
39,blue-collar,1,1,no,983,1,no,unknown,6.0,may,97,1,-1,0,unknown,0
34,admin.,1,1,no,869,0,no,unknown,6.0,may,1677,1,-1,0,unknown,1
40,blue-collar,1,0,no,668,1,no,unknown,6.0,may,283,2,-1,0,unknown,0
50,management,1,2,no,964,1,no,unknown,6.0,may,323,1,-1,0,unknown,0
31,management,0,1,no,301,1,no,unknown,6.0,may,82,1,-1,0,unknown,0
37,admin.,0,1,no,140,1,no,unknown,6.0,may,310,1,-1,0,unknown,0
39,management,0,1,no,1877,1,no,unknown,6.0,may,185,1,-1,0,unknown,0
51,blue-collar,1,0,no,1127,1,no,unknown,6.0,may,47,1,-1,0,unknown,0
41,technician,1,1,no,871,1,no,unknown,6.0,may,145,1,-1,0,unknown,0
41,technician,1,1,no,767,1,yes,unknown,6.0,may,204,1,-1,0,unknown,0
43,blue-collar,1,1,no,0,0,no,unknown,6.0,may,187,1,-1,0,unknown,0
30,services,0,1,no,209,1,no,unknown,6.0,may,30,2,-1,0,unknown,0
54,management,divorced,0,no,0,0,no,unknown,6.0,may,472,1,-1,0,unknown,0
43,blue-collar,divorced,1,no,110,1,yes,unknown,6.0,may,448,1,-1,0,unknown,0
59,management,divorced,2,no,-76,1,yes,unknown,6.0,may,264,1,-1,0,unknown,0
47,technician,1,3,no,178,1,no,unknown,6.0,may,169,1,-1,0,unknown,0
40,blue-collar,1,0,no,-66,1,no,unknown,6.0,may,288,1,-1,0,unknown,0
32,technician,1,1,no,0,1,no,unknown,6.0,may,176,2,-1,0,unknown,0
29,blue-collar,1,1,no,1,1,no,unknown,6.0,may,215,1,-1,0,unknown,0
36,blue-collar,1,1,no,0,1,no,unknown,6.0,may,337,1,-1,0,unknown,0
30,blue-collar,divorced,1,no,-209,1,no,unknown,6.0,may,188,2,-1,0,unknown,0
39,admin.,0,1,no,0,1,no,unknown,6.0,may,174,2,-1,0,unknown,0
39,blue-collar,divorced,1,no,42,1,no,unknown,6.0,may,226,2,-1,0,unknown,0
50,blue-collar,divorced,1,no,41,1,no,unknown,6.0,may,190,1,-1,0,unknown,0
44,blue-collar,1,1,no,-99,1,no,unknown,6.0,may,111,2,-1,0,unknown,0
37,technician,0,1,no,17,1,no,unknown,6.0,may,164,1,-1,0,unknown,0
46,admin.,1,0,no,276,1,yes,unknown,6.0,may,157,2,-1,0,unknown,0
32,technician,0,3,no,-170,0,no,unknown,6.0,may,46,1,-1,0,unknown,0
37,management,0,2,no,230,1,yes,unknown,6.0,may,374,1,-1,0,unknown,0
29,blue-collar,1,1,no,9,1,no,unknown,6.0,may,349,1,-1,0,unknown,0
41,blue-collar,1,1,no,946,1,no,unknown,6.0,may,325,1,-1,0,unknown,0
45,blue-collar,1,0,no,1297,1,no,unknown,6.0,may,233,2,-1,0,unknown,0
57,retired,divorced,1,no,-331,1,no,unknown,6.0,may,531,1,-1,0,unknown,0
48,blue-collar,0,1,no,44,1,no,unknown,6.0,may,153,1,-1,0,unknown,0
60,retired,1,1,yes,15,0,no,unknown,6.0,may,80,1,-1,0,unknown,0
26,admin.,0,1,no,712,1,no,unknown,6.0,may,232,1,-1,0,unknown,0
34,admin.,1,1,no,507,1,no,unknown,6.0,may,190,1,-1,0,unknown,0
55,unemployed,divorced,1,no,387,1,no,unknown,6.0,may,918,1,-1,0,unknown,1
41,blue-collar,1,0,no,0,1,yes,unknown,6.0,may,238,1,-1,0,unknown,0
50,management,divorced,1,no,1716,1,no,unknown,6.0,may,82,1,-1,0,unknown,0
49,entrepreneur,1,1,no,167,1,yes,unknown,6.0,may,198,3,-1,0,unknown,0
44,admin.,1,3,no,40,0,yes,unknown,6.0,may,160,2,-1,0,unknown,0
44,blue-collar,1,0,no,148,1,no,unknown,6.0,may,211,1,-1,0,unknown,0
31,technician,1,1,no,17,1,yes,unknown,6.0,may,120,1,-1,0,unknown,0
34,blue-collar,0,2,no,1011,1,no,unknown,6.0,may,136,1,-1,0,unknown,0
46,management,0,3,no,1527,1,no,unknown,6.0,may,269,1,-1,0,unknown,0
42,management,1,2,no,744,0,no,unknown,6.0,may,157,1,-1,0,unknown,0
52,admin.,1,1,no,484,1,no,unknown,6.0,may,128,1,-1,0,unknown,0
29,management,0,2,no,0,1,no,unknown,6.0,may,211,1,-1,0,unknown,0
53,retired,1,0,no,136,1,no,unknown,6.0,may,267,2,-1,0,unknown,0
43,blue-collar,1,1,no,1335,1,no,unknown,6.0,may,371,2,-1,0,unknown,0
38,management,1,1,no,517,1,no,unknown,6.0,may,288,2,-1,0,unknown,0
46,management,1,2,no,459,1,no,unknown,6.0,may,221,1,-1,0,unknown,0
48,management,divorced,3,no,549,1,no,unknown,6.0,may,427,1,-1,0,unknown,0
30,admin.,divorced,1,no,83,1,yes,unknown,6.0,may,310,1,-1,0,unknown,0
44,blue-collar,1,0,no,213,0,no,unknown,6.0,may,158,1,-1,0,unknown,0
31,housemaid,1,0,no,203,1,no,unknown,6.0,may,604,3,-1,0,unknown,0
42,services,0,1,no,518,1,no,unknown,6.0,may,198,1,-1,0,unknown,0
52,admin.,1,1,no,1236,1,no,unknown,6.0,may,247,1,-1,0,unknown,0
45,blue-collar,divorced,1,no,756,1,no,unknown,6.0,may,179,2,-1,0,unknown,0
48,blue-collar,1,1,no,157,1,no,unknown,6.0,may,73,1,-1,0,unknown,0
45,blue-collar,1,0,no,-66,1,no,unknown,6.0,may,263,2,-1,0,unknown,0
34,blue-collar,1,3,no,245,1,no,unknown,6.0,may,13,1,-1,0,unknown,0
34,blue-collar,1,0,no,-144,1,no,unknown,6.0,may,79,2,-1,0,unknown,0
46,blue-collar,1,1,no,71,1,no,unknown,6.0,may,416,1,-1,0,unknown,0
49,services,divorced,1,no,505,1,no,unknown,6.0,may,162,1,-1,0,unknown,0
50,technician,1,0,no,249,1,no,unknown,6.0,may,129,1,-1,0,unknown,0
34,admin.,0,1,no,0,1,no,unknown,6.0,may,150,1,-1,0,unknown,0
40,unemployed,0,1,no,11,1,no,unknown,6.0,may,43,1,-1,0,unknown,0
36,admin.,1,1,no,639,1,no,unknown,6.0,may,191,1,-1,0,unknown,0
59,blue-collar,divorced,3,no,124,1,no,unknown,6.0,may,26,1,-1,0,unknown,0
45,blue-collar,1,1,no,82,1,no,unknown,6.0,may,250,1,-1,0,unknown,0
36,self-employed,1,2,no,107,1,no,unknown,6.0,may,146,1,-1,0,unknown,0
56,services,1,1,no,473,1,no,unknown,6.0,may,416,1,-1,0,unknown,0
42,services,divorced,1,no,372,1,yes,unknown,6.0,may,121,2,-1,0,unknown,0
30,admin.,1,1,no,46,1,no,unknown,6.0,may,114,2,-1,0,unknown,0
30,student,0,2,no,34,1,no,unknown,6.0,may,289,1,-1,0,unknown,0
47,self-employed,1,3,no,935,1,no,unknown,6.0,may,225,1,-1,0,unknown,0
33,blue-collar,1,1,no,-10,1,no,unknown,6.0,may,123,1,-1,0,unknown,0
36,admin.,1,1,no,-106,1,no,unknown,6.0,may,130,2,-1,0,unknown,0
39,services,divorced,0,no,471,1,no,unknown,6.0,may,161,2,-1,0,unknown,0
56,admin.,divorced,1,no,778,1,no,unknown,6.0,may,149,2,-1,0,unknown,0
39,blue-collar,divorced,3,no,170,1,no,unknown,6.0,may,268,2,-1,0,unknown,0
42,technician,1,1,no,315,1,no,unknown,6.0,may,259,2,-1,0,unknown,0
52,blue-collar,1,1,no,3165,0,no,unknown,6.0,may,26,1,-1,0,unknown,0
36,admin.,divorced,1,no,131,1,no,unknown,6.0,may,153,1,-1,0,unknown,0
35,entrepreneur,1,1,yes,204,1,no,unknown,6.0,may,424,2,-1,0,unknown,0
47,technician,1,1,no,83,1,no,unknown,6.0,may,179,2,-1,0,unknown,0
59,services,divorced,1,no,0,1,yes,unknown,6.0,may,97,1,-1,0,unknown,0
38,management,1,3,no,1759,1,no,unknown,6.0,may,440,1,-1,0,unknown,0
46,unemployed,1,1,no,-125,1,no,unknown,6.0,may,23,1,-1,0,unknown,0
34,blue-collar,1,1,no,0,0,no,unknown,6.0,may,195,1,-1,0,unknown,0
38,technician,1,3,no,573,1,no,unknown,6.0,may,87,1,-1,0,unknown,0
56,blue-collar,1,1,no,1602,1,no,unknown,6.0,may,427,1,-1,0,unknown,0
41,blue-collar,0,0,yes,-137,1,yes,unknown,6.0,may,189,1,-1,0,unknown,0
52,technician,1,3,no,0,0,no,unknown,6.0,may,195,1,-1,0,unknown,0
54,services,1,1,no,193,0,no,unknown,6.0,may,179,1,-1,0,unknown,0
61,retired,1,1,no,195,1,yes,unknown,6.0,may,179,1,-1,0,unknown,0
53,entrepreneur,1,1,no,288,0,no,unknown,6.0,may,69,1,-1,0,unknown,0
47,technician,1,1,no,19,1,no,unknown,6.0,may,105,2,-1,0,unknown,0
53,blue-collar,1,0,no,25,1,no,unknown,6.0,may,266,3,-1,0,unknown,0
46,services,1,1,no,216,1,no,unknown,6.0,may,524,2,-1,0,unknown,0
39,blue-collar,divorced,0,no,190,1,yes,unknown,6.0,may,96,2,-1,0,unknown,0
56,technician,divorced,1,no,99,1,no,unknown,6.0,may,155,2,-1,0,unknown,0
55,services,divorced,0,no,2298,1,no,unknown,6.0,may,162,2,-1,0,unknown,0
44,management,1,2,no,17,1,no,unknown,6.0,may,352,2,-1,0,unknown,0
37,technician,1,0,no,0,1,no,unknown,6.0,may,76,4,-1,0,unknown,0
35,blue-collar,1,0,no,0,1,no,unknown,6.0,may,154,2,-1,0,unknown,0
55,blue-collar,1,1,no,840,1,no,unknown,6.0,may,310,2,-1,0,unknown,0
37,services,1,1,no,358,1,no,unknown,6.0,may,390,3,-1,0,unknown,0
30,technician,0,1,no,0,1,no,unknown,6.0,may,369,1,-1,0,unknown,0
37,blue-collar,1,0,no,-325,1,yes,unknown,6.0,may,112,2,-1,0,unknown,0
36,technician,0,1,no,-15,1,no,unknown,6.0,may,341,3,-1,0,unknown,0
38,technician,1,1,no,581,1,no,unknown,6.0,may,79,1,-1,0,unknown,0
48,retired,1,1,no,74,0,yes,unknown,6.0,may,315,1,-1,0,unknown,0
55,services,divorced,1,no,141,1,no,unknown,6.0,may,262,2,-1,0,unknown,0
28,services,divorced,1,no,89,0,no,unknown,6.0,may,174,2,-1,0,unknown,0
54,services,1,1,yes,0,1,no,unknown,6.0,may,138,3,-1,0,unknown,0
30,blue-collar,1,1,no,450,0,no,unknown,6.0,may,526,2,-1,0,unknown,0
48,technician,1,2,no,310,0,no,unknown,6.0,may,135,1,-1,0,unknown,0
31,self-employed,1,1,no,0,1,no,unknown,6.0,may,36,5,-1,0,unknown,0
38,blue-collar,1,1,no,384,1,no,unknown,6.0,may,1906,3,-1,0,unknown,0
37,blue-collar,1,1,no,395,1,no,unknown,6.0,may,219,2,-1,0,unknown,0
37,services,0,3,no,-118,1,no,unknown,6.0,may,147,2,-1,0,unknown,0
56,blue-collar,1,0,no,5,1,yes,unknown,6.0,may,407,2,-1,0,unknown,0
51,blue-collar,1,1,no,50,1,yes,unknown,6.0,may,121,1,-1,0,unknown,0
39,blue-collar,1,1,no,285,1,yes,unknown,6.0,may,209,1,-1,0,unknown,0
49,technician,1,3,no,15,0,no,unknown,6.0,may,92,2,-1,0,unknown,0
51,blue-collar,1,0,no,653,1,yes,unknown,6.0,may,208,1,-1,0,unknown,0
43,self-employed,1,1,no,918,1,no,unknown,6.0,may,193,1,-1,0,unknown,0
32,services,1,1,no,243,1,yes,unknown,6.0,may,144,1,-1,0,unknown,0
29,technician,0,2,no,405,1,no,unknown,6.0,may,65,1,-1,0,unknown,0
48,management,divorced,2,no,1328,1,no,unknown,6.0,may,339,1,-1,0,unknown,0
55,services,1,0,no,255,1,no,unknown,6.0,may,285,1,-1,0,unknown,0
53,blue-collar,1,1,no,3397,1,no,unknown,6.0,may,231,1,-1,0,unknown,0
47,technician,1,3,no,2106,1,no,unknown,6.0,may,168,1,-1,0,unknown,0
39,management,1,2,no,2877,1,no,unknown,6.0,may,278,1,-1,0,unknown,0
31,blue-collar,0,2,no,60,1,yes,unknown,6.0,may,389,1,-1,0,unknown,0
39,blue-collar,1,0,no,2226,1,no,unknown,6.0,may,158,1,-1,0,unknown,0
40,blue-collar,1,0,no,2880,1,no,unknown,6.0,may,145,2,-1,0,unknown,0
40,technician,0,3,no,-5,1,no,unknown,6.0,may,78,2,-1,0,unknown,0
48,technician,1,1,no,147,0,no,unknown,6.0,may,142,3,-1,0,unknown,0
33,technician,divorced,1,no,7,1,yes,unknown,6.0,may,87,1,-1,0,unknown,0
40,technician,1,1,no,109,1,no,unknown,6.0,may,147,2,-1,0,unknown,0
59,retired,1,0,no,-119,1,no,unknown,6.0,may,289,1,-1,0,unknown,0
30,technician,1,1,no,484,1,no,unknown,6.0,may,703,1,-1,0,unknown,1
31,management,0,2,no,1852,1,no,unknown,6.0,may,170,3,-1,0,unknown,0
35,unemployed,1,1,no,533,1,no,unknown,6.0,may,802,1,-1,0,unknown,0
54,technician,divorced,1,no,21,1,no,unknown,6.0,may,381,2,-1,0,unknown,0
34,admin.,0,3,no,2434,1,no,unknown,6.0,may,218,4,-1,0,unknown,0
32,technician,1,1,no,90,1,yes,unknown,6.0,may,57,2,-1,0,unknown,0
32,admin.,0,2,no,395,1,no,unknown,6.0,may,241,3,-1,0,unknown,0
42,blue-collar,1,0,no,15,1,no,unknown,6.0,may,230,1,-1,0,unknown,0
33,services,1,2,no,85,0,no,unknown,6.0,may,262,3,-1,0,unknown,0
52,entrepreneur,1,2,no,-184,1,yes,unknown,6.0,may,392,2,-1,0,unknown,0
52,services,1,1,no,660,0,no,unknown,6.0,may,201,2,-1,0,unknown,0
52,blue-collar,divorced,0,yes,-183,1,no,unknown,6.0,may,145,1,-1,0,unknown,0
30,unemployed,divorced,1,no,1144,1,no,unknown,6.0,may,252,1,-1,0,unknown,0
44,services,divorced,1,no,1,1,no,unknown,6.0,may,235,4,-1,0,unknown,0
35,admin.,1,1,no,69,1,yes,unknown,6.0,may,235,2,-1,0,unknown,0
55,management,0,1,no,220,1,no,unknown,6.0,may,328,2,-1,0,unknown,0
33,blue-collar,1,0,no,332,1,no,unknown,6.0,may,116,2,-1,0,unknown,0
37,blue-collar,0,1,no,240,1,no,unknown,6.0,may,246,1,-1,0,unknown,0
42,technician,0,1,no,0,1,no,unknown,6.0,may,293,1,-1,0,unknown,0
43,unemployed,1,1,no,0,1,no,unknown,6.0,may,37,2,-1,0,unknown,0
38,entrepreneur,1,2,no,898,1,no,unknown,6.0,may,132,2,-1,0,unknown,0
37,technician,1,1,no,123,1,yes,unknown,6.0,may,530,2,-1,0,unknown,0
31,student,0,1,no,252,1,no,unknown,6.0,may,175,3,-1,0,unknown,0
41,management,1,2,no,65,1,no,unknown,6.0,may,524,2,-1,0,unknown,0
41,technician,1,1,no,-366,1,yes,unknown,6.0,may,29,3,-1,0,unknown,0
29,student,0,1,no,209,1,no,unknown,6.0,may,311,2,-1,0,unknown,0
38,admin.,0,1,no,221,1,no,unknown,6.0,may,211,2,-1,0,unknown,0
44,self-employed,divorced,2,no,4,1,no,unknown,6.0,may,312,3,-1,0,unknown,0
39,admin.,1,1,no,104,1,no,unknown,6.0,may,412,1,-1,0,unknown,0
28,technician,0,1,no,312,1,no,unknown,6.0,may,392,1,-1,0,unknown,0
33,blue-collar,1,1,no,-349,1,no,unknown,6.0,may,191,1,-1,0,unknown,0
41,services,1,3,no,4,0,no,unknown,6.0,may,284,2,-1,0,unknown,0
40,blue-collar,1,0,no,-322,1,yes,unknown,6.0,may,144,1,-1,0,unknown,0
29,admin.,1,1,no,-150,1,no,unknown,6.0,may,328,1,-1,0,unknown,0
38,management,1,3,no,1349,1,no,unknown,6.0,may,100,1,-1,0,unknown,0
32,admin.,1,2,no,281,1,no,unknown,6.0,may,226,1,-1,0,unknown,0
45,services,1,1,no,1259,1,no,unknown,6.0,may,507,1,-1,0,unknown,0
33,admin.,0,1,no,101,1,no,unknown,6.0,may,392,1,-1,0,unknown,0
34,blue-collar,1,1,no,848,1,no,unknown,6.0,may,684,2,-1,0,unknown,0
41,entrepreneur,1,3,no,89,1,no,unknown,6.0,may,333,2,-1,0,unknown,0
41,blue-collar,1,1,no,140,1,no,unknown,6.0,may,311,3,-1,0,unknown,0
35,admin.,0,1,no,148,1,no,unknown,6.0,may,128,2,-1,0,unknown,0
